applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
AUTO_0670,Manufacturing,3,1595410,14888,718239,557,3,0.28,559954,Poor,1
AUTO_0671,Manufacturing,16,2174260,11137,658557,659,0,0.57,581114,Good,0
AUTO_0672,Services,1,1919741,13140,635443,680,2,0.64,287897,Good,0
AUTO_0673,Manufacturing,1,1978042,18937,383969,452,2,0.51,250976,Average,0
AUTO_0674,Trading,4,281864,1818,118277,636,3,0.31,78140,Good,0
AUTO_0675,Trading,3,32555586,374473,15367555,706,2,0.61,9964241,Good,0
AUTO_0676,Services,1,2619191,25345,1092196,633,3,0.49,557928,Good,0
AUTO_0677,Manufacturing,3,3352043,38276,996038,586,5,0.45,1169533,Average,0
AUTO_0678,Trading,4,1318507,9838,572278,608,4,0.68,624195,Good,0
AUTO_0679,Services,2,694546,3090,121673,595,3,0.27,89902,Average,1
AUTO_0680,Services,3,2376745,21314,345496,586,1,0.52,108118,Poor,1
AUTO_0681,Services,2,2805612,19620,772350,667,1,0.28,574039,Average,0
AUTO_0682,Manufacturing,1,9456100,74718,1632253,880,3,0.31,1577856,Good,0
AUTO_0683,Manufacturing,2,23989846,236122,4885873,575,2,0.79,3511148,Poor,1
AUTO_0684,Trading,1,11668773,116752,3897915,618,2,0.48,5625785,Average,1
AUTO_0685,Services,1,238033,1046,62260,644,2,0.68,30152,Average,1
AUTO_0686,Trading,0,1141094,12069,509328,581,2,0.48,431577,Average,1
AUTO_0687,Trading,4,2966758,24562,564410,759,1,0.46,402881,Good,0
AUTO_0688,Manufacturing,2,1226478,10800,611664,412,1,0.31,469681,Poor,1
AUTO_0689,Services,8,1881176,12509,458550,596,2,0.55,339148,Poor,1
AUTO_0690,Manufacturing,3,151121,1159,50000,731,4,0.4,40198,Average,0
AUTO_0691,Trading,4,5939025,59903,908271,620,3,0.41,1342248,Average,0
AUTO_0692,Trading,2,208867,2222,69285,567,0,0.36,57521,Poor,1
AUTO_0693,Trading,4,300442,2221,145568,694,4,0.38,106471,Good,0
AUTO_0694,Manufacturing,0,586774,5824,234568,740,1,0.4,160295,Good,0
AUTO_0695,Manufacturing,2,1763761,11141,348557,671,3,0.42,317833,Good,0
AUTO_0696,Trading,1,282866,3139,78366,569,3,0.39,57740,Average,1
AUTO_0697,Manufacturing,7,555447,5137,150066,695,1,0.17,179619,Average,0
AUTO_0698,Trading,4,7871302,83644,1095520,609,2,0.48,810434,Average,0
AUTO_0699,Manufacturing,7,1732658,14108,787215,724,4,0.38,1051244,Poor,0
AUTO_0700,Trading,9,3335911,20268,842592,798,4,0.1,1124027,Good,0
AUTO_0701,Trading,2,449777,3482,133900,389,2,0.16,105181,Poor,1
AUTO_0702,Manufacturing,4,1858716,13653,402410,661,0,0.33,504437,Good,0
AUTO_0703,Trading,1,1684467,11689,271128,476,3,0.59,368068,Poor,1
AUTO_0704,Manufacturing,5,763505,4531,351856,894,1,0.49,383569,Good,1
AUTO_0705,Manufacturing,6,1864880,19568,214384,603,1,0.3,185727,Average,1
AUTO_0706,Services,5,204730,1000,53219,724,0,0.37,25038,Good,0
AUTO_0707,Trading,2,3356235,38808,1316577,646,5,0.57,1693419,Good,0
AUTO_0708,Services,12,1227645,6905,274431,569,4,0.31,108855,Poor,1
AUTO_0709,Manufacturing,4,1456193,17958,405420,557,3,0.24,338307,Average,1
AUTO_0710,Trading,1,5510241,68348,1795186,808,4,0.53,1186230,Good,1
AUTO_0711,Services,6,3329857,24929,1658377,745,1,0.57,745483,Average,0
AUTO_0712,Trading,8,1353213,16777,545778,844,1,0.31,320107,Good,0
AUTO_0713,Trading,1,519227,5923,252783,655,3,0.47,207543,Average,0
AUTO_0714,Trading,3,9765767,47398,3684215,678,2,0.39,3218085,Good,0
AUTO_0715,Trading,1,397064,4789,82438,623,1,0.31,62280,Good,0
AUTO_0716,Services,9,4219555,19076,907185,621,2,0.58,272771,Poor,1
AUTO_0717,Services,3,291596,1657,125090,545,2,0.3,63900,Poor,1
AUTO_0718,Services,1,5965169,53914,1617070,658,2,0.51,1103715,Average,1
AUTO_0719,Manufacturing,8,6667269,32266,1654080,571,0,0.41,1382223,Poor,1
AUTO_0720,Services,4,199759,1101,95492,694,3,0.37,35179,Good,0
AUTO_0721,Services,7,3399714,41178,357966,667,4,0.32,140508,Good,1
AUTO_0722,Manufacturing,5,3078042,38339,954152,678,5,0.25,1299447,Good,0
AUTO_0723,Manufacturing,1,4609634,49866,1890091,817,1,0.36,1942649,Good,0
AUTO_0724,Services,2,3073379,26001,1212348,646,3,0.32,382368,Average,0
AUTO_0725,Trading,2,624821,7291,154349,725,1,0.41,186642,Good,0
AUTO_0726,Services,1,1527771,7790,480116,855,3,0.22,157086,Good,0
AUTO_0727,Manufacturing,0,14615246,175735,1494130,780,1,0.38,837077,Good,0
AUTO_0728,Services,14,524721,3723,164726,765,1,0.46,62240,Good,0
AUTO_0729,Manufacturing,5,2920979,33140,981917,619,1,0.3,656009,Average,1
AUTO_0730,Manufacturing,5,7893140,76851,3551254,672,3,0.51,3924126,Average,0
AUTO_0731,Manufacturing,8,603859,7348,111288,518,3,0.53,109570,Poor,1
AUTO_0732,Services,2,362165,4118,155752,699,1,0.22,95325,Average,0
AUTO_0733,Trading,1,433946,5018,168035,677,2,0.29,169979,Good,0
AUTO_0734,Trading,6,3185008,30038,1167026,652,2,0.2,1072503,Average,1
AUTO_0735,Trading,1,429542,4772,110716,752,0,0.46,113618,Good,0
AUTO_0736,Services,6,1685491,17657,416272,529,1,0.42,194500,Poor,1
AUTO_0737,Trading,0,10278096,56668,3919084,813,1,0.16,2104888,Good,0
AUTO_0738,Services,1,1864363,17845,924890,740,2,0.3,546008,Poor,1
AUTO_0739,Trading,2,779668,4211,204383,642,3,0.45,298834,Average,1
AUTO_0740,Trading,6,2304770,26302,1077341,635,2,0.42,993344,Average,1
AUTO_0741,Trading,11,1825916,8611,610984,698,2,0.58,564386,Good,0
AUTO_0742,Trading,5,3413296,42297,1526652,802,1,0.23,833199,Good,0
AUTO_0743,Services,2,13838615,103861,2586107,660,2,0.4,1797834,Average,0
AUTO_0744,Trading,7,3191886,17838,1292371,664,1,0.25,1846955,Good,0
AUTO_0745,Manufacturing,0,22760542,272306,9877560,651,0,0.42,12970610,Poor,1
AUTO_0746,Services,1,3424144,15563,1482201,828,2,0.37,449362,Good,0
AUTO_0747,Trading,4,789537,6382,326777,613,1,0.44,457560,Average,0
AUTO_0748,Trading,7,30890634,326984,6847781,647,2,0.34,3587933,Good,0
AUTO_0749,Services,3,1706949,11617,527071,796,4,0.51,248928,Good,0
AUTO_0750,Trading,3,559125,4793,122941,664,1,0.29,123017,Average,0
AUTO_0751,Manufacturing,3,32232131,322432,7645021,763,5,0.25,10198474,Good,0
AUTO_0752,Services,8,822628,9953,181379,558,3,0.43,113439,Poor,0
AUTO_0753,Trading,2,784759,3941,167695,629,0,0.68,217516,Average,1
AUTO_0754,Trading,1,1022985,5602,386042,798,1,0.17,528067,Good,0
AUTO_0755,Manufacturing,3,2415825,20310,869951,582,1,0.23,849133,Poor,0
AUTO_0756,Services,9,6058868,46374,1100930,634,1,0.43,704734,Average,0
AUTO_0757,Trading,2,100000,758,50000,675,3,0.57,28401,Average,0
AUTO_0758,Trading,3,6027245,40029,1304461,551,0,0.45,1232123,Poor,1
AUTO_0759,Services,0,1019230,9009,184161,608,0,0.31,48814,Good,1
AUTO_0760,Services,3,1208060,13925,481896,661,1,0.46,341017,Good,0
AUTO_0761,Manufacturing,4,15529161,85530,3806930,654,3,0.48,5552079,Average,0
AUTO_0762,Trading,1,2561157,15266,839394,778,5,0.3,490154,Good,0
AUTO_0763,Manufacturing,8,3393056,33105,610918,804,3,0.52,630850,Good,0
AUTO_0764,Services,4,1870521,8669,646222,564,2,0.39,266611,Poor,1
AUTO_0765,Manufacturing,2,4957296,48489,908163,661,1,0.14,765158,Poor,0
AUTO_0766,Trading,4,13819797,93796,2304461,717,5,0.38,2190851,Poor,0
AUTO_0767,Services,5,101714,727,50000,801,0,0.31,15626,Good,0
AUTO_0768,Services,0,7286556,54986,3031387,721,2,0.6,1031838,Good,0
AUTO_0769,Trading,5,12691457,89854,2165336,679,2,0.2,2332865,Good,1
AUTO_0770,Services,9,3617435,40431,531077,716,4,0.33,137749,Good,0
AUTO_0771,Manufacturing,2,879549,10599,99089,717,4,0.44,108978,Good,0
AUTO_0772,Services,2,497461,4344,132516,557,1,0.76,54259,Poor,1
AUTO_0773,Manufacturing,3,33740681,304194,7180355,669,4,0.69,9565714,Average,1
AUTO_0774,Trading,7,669321,3181,145137,795,0,0.39,159651,Good,0
AUTO_0775,Services,1,12251634,123863,6037320,629,2,0.45,3646816,Good,0
AUTO_0776,Manufacturing,5,3168008,28620,562794,662,3,0.49,345794,Average,1
AUTO_0777,Manufacturing,3,23092003,105914,6543599,625,2,0.25,5011496,Poor,0
AUTO_0778,Services,12,1353342,7876,669291,418,3,0.4,500853,Average,0
AUTO_0779,Services,3,288053,1684,50000,652,2,0.6,23341,Good,0
AUTO_0780,Trading,0,1987931,11115,752755,680,4,0.42,646515,Poor,1
AUTO_0781,Trading,6,333121,3216,82758,598,3,0.69,113697,Average,0
AUTO_0782,Trading,5,49252596,586286,22776323,534,3,0.33,12141479,Poor,1
AUTO_0783,Manufacturing,4,4220220,44416,1961459,561,2,0.39,2029665,Poor,0
AUTO_0784,Trading,9,5044234,41084,1285700,726,1,0.39,913177,Good,0
AUTO_0785,Manufacturing,0,5048109,38031,951999,847,7,0.2,826480,Good,0
AUTO_0786,Services,1,862587,6372,233934,788,1,0.57,81850,Good,0
AUTO_0787,Trading,4,1692239,15529,822635,515,0,0.35,442431,Average,0
AUTO_0788,Trading,4,2263533,16207,481135,735,0,0.44,440966,Good,0
AUTO_0789,Trading,3,20433089,123640,10063850,583,2,0.31,12974345,Poor,1
AUTO_0790,Services,0,494592,4545,211564,591,0,0.66,153590,Poor,1
AUTO_0791,Manufacturing,2,827115,6139,171197,603,3,0.58,192400,Average,0
AUTO_0792,Trading,11,1282706,5495,534154,720,1,0.41,474775,Poor,0
AUTO_0793,Trading,1,883480,3844,105946,745,2,0.22,134536,Poor,0
AUTO_0794,Trading,3,344306,2221,109911,640,1,0.51,110485,Good,0
AUTO_0795,Manufacturing,5,100000,843,50000,641,2,0.56,43381,Good,1
AUTO_0796,Services,7,221413,1576,59952,696,2,0.26,20356,Good,0
AUTO_0797,Services,6,7413668,32376,2143600,706,4,0.38,1389192,Poor,0
AUTO_0798,Trading,2,1963300,11831,591120,767,1,0.41,591371,Good,0
AUTO_0799,Trading,1,5403982,26858,1959294,521,2,0.56,2868021,Poor,1
AUTO_0800,Services,12,985578,11897,373249,652,2,0.38,242968,Average,0
AUTO_0801,Services,7,1762065,11935,863908,543,3,0.54,397404,Poor,1
AUTO_0802,Manufacturing,4,13739548,58938,5566048,644,0,0.28,6906630,Good,0
AUTO_0803,Trading,10,12778404,123584,4793423,627,3,0.24,4570008,Good,0
AUTO_0804,Trading,1,6140191,37478,1577928,645,3,0.67,914986,Average,0
AUTO_0805,Trading,0,2527904,22471,371913,570,1,0.2,378116,Poor,1
AUTO_0806,Services,4,3691573,20018,455965,501,2,0.29,311362,Poor,1
AUTO_0807,Services,4,3093352,38254,900393,440,1,0.52,610214,Average,1
AUTO_0808,Services,1,1622839,19883,596073,636,0,0.32,320379,Good,1
AUTO_0809,Trading,7,1220481,11757,439451,606,3,0.32,386727,Average,0
AUTO_0810,Manufacturing,0,7624227,76699,3668355,582,3,0.37,1871230,Poor,1
AUTO_0811,Services,5,418841,3231,105955,782,0,0.1,42986,Good,0
AUTO_0812,Services,6,11814402,143956,4148196,564,2,0.57,3090008,Average,1
AUTO_0813,Manufacturing,4,1424695,10967,648449,791,2,0.43,795316,Good,0
AUTO_0814,Services,0,409681,2524,107185,812,5,0.28,65253,Good,0
AUTO_0815,Services,9,1030334,5283,299927,454,2,0.14,189116,Average,0
AUTO_0816,Trading,2,694335,4097,325774,659,0,0.2,364903,Average,1
AUTO_0817,Trading,2,993700,8878,318080,610,0,0.16,345389,Poor,0
AUTO_0818,Trading,2,972140,6036,408147,358,2,0.43,389216,Poor,1
AUTO_0819,Manufacturing,6,926867,8915,439566,505,2,0.44,414921,Poor,1
AUTO_0820,Trading,2,1370178,10072,449998,727,2,0.49,616879,Average,0
AUTO_0821,Services,1,1834480,21201,263568,851,3,0.51,117743,Good,0
AUTO_0822,Manufacturing,7,4958587,43737,2125646,740,1,0.49,2848985,Good,0
AUTO_0823,Trading,3,1477787,13824,631181,682,1,0.63,844352,Average,0
AUTO_0824,Trading,8,2932086,25816,428067,647,2,0.58,544029,Average,0
AUTO_0825,Trading,4,2000759,23101,638736,818,1,0.54,343411,Average,0
AUTO_0826,Services,2,3793110,17809,1118338,864,2,0.44,362325,Good,0
AUTO_0827,Trading,0,2096983,9914,920292,591,4,0.51,749766,Average,1
AUTO_0828,Trading,4,912381,9137,191464,450,4,0.34,258004,Poor,1
AUTO_0829,Services,3,658790,6961,178209,440,1,0.37,122363,Poor,1
AUTO_0830,Trading,6,2551713,19852,872472,782,3,0.66,472493,Good,0
AUTO_0831,Manufacturing,2,9138932,64909,2804720,645,1,0.32,2313121,Average,0
AUTO_0832,Trading,5,1506124,9764,725972,668,2,0.31,980341,Poor,1
AUTO_0833,Manufacturing,3,855091,5233,414088,470,2,0.35,310438,Poor,1
AUTO_0834,Manufacturing,1,1458027,17155,193376,574,3,0.32,285423,Poor,1
AUTO_0835,Trading,2,1010874,6698,221521,620,1,0.33,219151,Average,0
AUTO_0836,Trading,1,890575,8520,91741,670,2,0.44,131860,Poor,1
AUTO_0837,Services,12,350700,3761,93687,610,2,0.44,43509,Average,0
AUTO_0838,Trading,5,1478753,6432,539531,546,2,0.54,444465,Average,1
AUTO_0839,Trading,1,2631152,11705,759123,571,1,0.73,654675,Poor,1
AUTO_0840,Trading,12,541292,3758,68675,770,0,0.34,95066,Good,0
AUTO_0841,Manufacturing,1,691067,6887,123274,674,1,0.39,102402,Average,1
AUTO_0842,Trading,2,635600,4029,107617,711,2,0.12,125841,Average,0
AUTO_0843,Manufacturing,3,375489,1569,114318,560,1,0.21,110870,Poor,1
AUTO_0844,Services,4,629883,4137,233731,354,3,0.38,168481,Poor,0
AUTO_0845,Manufacturing,6,1563710,7689,354227,597,1,0.47,233564,Poor,0
AUTO_0846,Trading,0,396143,2374,60286,563,4,0.47,55985,Average,0
AUTO_0847,Manufacturing,4,1681083,11672,705111,684,2,0.49,440436,Good,0
AUTO_0848,Services,3,852424,4461,377917,900,2,0.59,203723,Good,0
AUTO_0849,Trading,4,650321,6537,136954,719,0,0.66,123655,Average,0
AUTO_0850,Trading,3,3117838,19640,836513,900,2,0.36,469231,Good,0
AUTO_0851,Manufacturing,2,919742,8899,122116,706,6,0.28,164836,Good,0
AUTO_0852,Services,3,1128030,10331,215542,587,2,0.5,94355,Poor,1
AUTO_0853,Manufacturing,11,9413055,109665,3829232,684,2,0.54,3804842,Average,1
AUTO_0854,Services,2,657324,3220,161753,828,0,0.42,73396,Average,0
AUTO_0855,Manufacturing,8,12981676,77306,4438135,832,4,0.37,4387774,Good,0
AUTO_0856,Manufacturing,4,1306223,14860,624993,592,1,0.32,322699,Poor,0
AUTO_0857,Manufacturing,4,507188,5588,197526,675,1,0.39,259837,Average,0
AUTO_0858,Trading,4,1019947,5882,286993,507,3,0.5,238866,Poor,1
AUTO_0859,Trading,5,2153338,10905,531340,732,2,0.3,650605,Good,0
AUTO_0860,Manufacturing,2,8934266,100975,1574314,805,4,0.28,889309,Good,0
AUTO_0861,Services,8,5171067,29222,2081127,653,1,0.49,1065355,Average,0
AUTO_0862,Trading,5,2140795,24460,310351,583,1,0.27,437219,Poor,1
AUTO_0863,Trading,1,8992911,109497,1120134,686,4,0.42,1006158,Good,0
AUTO_0864,Trading,0,207472,1246,50000,691,4,0.41,34862,Good,0
AUTO_0865,Trading,11,2674651,29875,527339,658,5,0.4,315918,Good,1
AUTO_0866,Trading,4,2876047,22141,1009059,667,1,0.3,1371399,Poor,0
AUTO_0867,Manufacturing,1,2918472,31343,1297354,632,0,0.66,958493,Good,1
AUTO_0868,Manufacturing,2,287166,2171,142735,749,4,0.46,210544,Average,0
AUTO_0869,Services,7,585197,2781,229744,723,2,0.32,85903,Good,0
AUTO_0870,Services,3,1623720,16408,257182,551,1,0.45,126146,Poor,1
AUTO_0871,Trading,3,7555224,40967,1594771,548,4,0.67,1527781,Poor,1
AUTO_0872,Manufacturing,6,19743154,234783,3016649,624,0,0.41,1695385,Poor,0
AUTO_0873,Trading,5,893299,6831,130618,723,3,0.63,134776,Good,1
AUTO_0874,Trading,6,411755,1997,134682,664,1,0.23,157933,Good,1
AUTO_0875,Manufacturing,6,5277239,32036,2441721,585,2,0.27,3032948,Poor,0
AUTO_0876,Manufacturing,2,45683329,518702,17073255,676,1,0.1,17458969,Good,0
AUTO_0877,Services,2,7484380,51210,3145386,616,4,0.7,2064293,Average,1
AUTO_0878,Trading,1,807453,9126,244851,738,1,0.14,306577,Good,0
AUTO_0879,Manufacturing,2,61427437,344140,17821846,683,4,0.43,12367903,Average,1
AUTO_0880,Manufacturing,3,4520619,36474,2147266,618,0,0.66,1935978,Average,1
AUTO_0881,Manufacturing,3,767415,8814,298360,673,3,0.55,191720,Good,1
AUTO_0882,Trading,10,20199382,92311,5731300,781,1,0.46,3630340,Good,0
AUTO_0883,Manufacturing,4,698024,4678,162662,593,2,0.59,197167,Poor,1
AUTO_0884,Manufacturing,3,940995,11055,129152,690,0,0.3,133085,Average,0
AUTO_0885,Services,1,4741883,43329,2031390,642,1,0.48,1118229,Poor,0
AUTO_0886,Manufacturing,3,1924378,19504,322774,692,2,0.38,397717,Average,0
AUTO_0887,Trading,12,2072795,23182,634288,584,1,0.38,492990,Poor,1
AUTO_0888,Manufacturing,12,2076988,17716,737147,661,1,0.43,664436,Poor,1
AUTO_0889,Manufacturing,3,7552399,84672,3003069,760,1,0.58,3323806,Good,0
AUTO_0890,Manufacturing,0,121872,1156,50000,556,2,0.63,29831,Poor,1
AUTO_0891,Services,2,2789622,27562,290886,517,1,0.36,193883,Poor,1
AUTO_0892,Services,10,1399682,7614,535243,520,0,0.24,225725,Poor,1
AUTO_0893,Services,3,803718,9638,226452,532,3,0.28,131200,Average,1
AUTO_0894,Trading,6,801176,8653,138166,709,2,0.69,206636,Good,0
AUTO_0895,Trading,3,100000,628,50000,509,1,0.62,48768,Poor,1
AUTO_0896,Manufacturing,1,760626,6845,316832,620,2,0.24,226550,Average,1
AUTO_0897,Manufacturing,4,9328224,68132,3091422,711,1,0.65,2214797,Average,0
AUTO_0898,Services,7,5381436,52038,2049481,691,2,0.29,574240,Average,1
AUTO_0899,Manufacturing,2,1575907,19616,255311,611,0,0.5,323500,Good,0
AUTO_0900,Manufacturing,7,364577,1658,176779,669,3,0.29,140261,Average,0
AUTO_0901,Manufacturing,4,5316063,64347,2650306,660,2,0.72,1782929,Average,0
AUTO_0902,Manufacturing,6,9547769,45542,3431260,627,1,0.31,4164506,Average,1
AUTO_0903,Manufacturing,5,6858735,54913,2519385,628,3,0.24,2038526,Good,0
AUTO_0904,Trading,1,620033,5074,236718,873,3,0.33,260500,Good,0
AUTO_0905,Trading,3,702320,4499,257269,730,2,0.79,236128,Average,1
AUTO_0906,Services,3,14462845,128562,3983303,898,2,0.44,1661341,Good,0
AUTO_0907,Services,2,464573,5164,146930,600,2,0.25,72688,Poor,0
AUTO_0908,Trading,4,3519593,23286,749991,641,2,0.28,610337,Good,0
AUTO_0909,Manufacturing,13,234853,1116,65462,516,3,0.14,89719,Poor,1
AUTO_0910,Trading,8,1382800,13047,379497,569,2,0.48,217467,Poor,1
AUTO_0911,Trading,9,4001502,41740,861347,840,1,0.21,456646,Good,0
AUTO_0912,Manufacturing,2,1912727,23184,793173,597,2,0.57,718926,Poor,0
AUTO_0913,Trading,9,3717998,20434,981063,841,3,0.52,660101,Good,0
AUTO_0914,Trading,11,455228,5316,145985,525,2,0.38,181565,Poor,0
AUTO_0915,Trading,2,741179,6066,120394,544,2,0.59,102748,Poor,1
AUTO_0916,Trading,5,3534852,21673,1025060,615,2,0.54,780519,Good,0
AUTO_0917,Manufacturing,5,4575679,55775,1851237,643,3,0.42,1590918,Good,0
AUTO_0918,Services,3,2581226,15883,717091,742,2,0.28,257967,Good,0
AUTO_0919,Services,4,6177778,63499,1996018,695,4,0.46,798060,Average,0
AUTO_0920,Manufacturing,5,271400,2905,103317,608,2,0.46,110341,Average,0
AUTO_0921,Services,3,1133207,8787,289636,636,1,0.47,197536,Good,0
AUTO_0922,Trading,8,17667202,175197,4263325,618,2,0.41,3712799,Good,0
AUTO_0923,Services,1,9250263,82672,1242280,558,2,0.45,509752,Poor,1
AUTO_0924,Services,3,4241238,24458,1411946,561,2,0.45,904909,Poor,0
AUTO_0925,Trading,6,1645507,17276,629872,752,2,0.6,329061,Good,0
AUTO_0926,Manufacturing,12,6863847,81680,2282235,467,3,0.21,1830526,Poor,1
AUTO_0927,Manufacturing,8,3318322,27338,708163,811,1,0.25,674292,Good,0
AUTO_0928,Trading,4,320959,3996,65775,615,3,0.41,72396,Good,0
AUTO_0929,Trading,3,6549602,50648,1072792,572,3,0.29,703817,Poor,0
AUTO_0930,Manufacturing,3,701339,5726,83316,723,3,0.43,77721,Good,1
AUTO_0931,Manufacturing,3,4933828,48265,1335839,798,2,0.23,1424405,Good,0
AUTO_0932,Services,0,285167,1629,50000,761,3,0.26,25256,Good,0
AUTO_0933,Services,12,13508412,157817,5083473,700,2,0.71,2731225,Average,1
AUTO_0934,Trading,3,1425629,15459,690992,758,3,0.37,803207,Good,0
AUTO_0935,Manufacturing,2,523763,5990,67771,478,1,0.22,59595,Poor,1
AUTO_0936,Manufacturing,5,867866,8024,396772,597,1,0.38,223634,Poor,0
AUTO_0937,Manufacturing,2,1323487,15261,480540,558,2,0.56,266967,Poor,1
AUTO_0938,Services,7,1969078,19362,874490,772,2,0.58,594091,Good,0
AUTO_0939,Manufacturing,2,9643308,81289,1562057,611,3,0.18,1839195,Average,0
AUTO_0940,Trading,6,2156875,25734,997754,734,3,0.28,1261345,Average,0
AUTO_0941,Manufacturing,3,146517,1147,70789,703,3,0.43,101143,Average,0
AUTO_0942,Trading,4,453301,3779,209735,563,2,0.39,262282,Average,1
AUTO_0943,Trading,7,54246105,302667,22468728,591,1,0.16,26789492,Average,0
AUTO_0944,Services,2,2332535,28139,317508,779,2,0.18,183481,Good,0
AUTO_0945,Manufacturing,7,6205509,37287,1168450,572,2,0.24,886355,Average,1
AUTO_0946,Manufacturing,0,1369538,8005,637183,662,3,0.13,928563,Good,1
AUTO_0947,Manufacturing,10,593900,2975,113892,571,1,0.33,118680,Poor,0
AUTO_0948,Services,7,1112879,8841,266073,618,2,0.58,96062,Good,1
AUTO_0949,Services,3,2312850,14910,277983,645,1,0.3,98659,Poor,0
AUTO_0950,Trading,8,1141343,11801,400882,571,3,0.56,527266,Poor,0
AUTO_0951,Trading,8,19819192,133370,6447586,553,1,0.4,4837034,Poor,1
AUTO_0952,Trading,4,946471,9628,458762,678,1,0.37,248385,Good,0
AUTO_0953,Manufacturing,3,559163,3242,255502,565,6,0.15,237211,Poor,0
AUTO_0954,Services,1,5233355,31834,1582449,568,2,0.58,1042319,Poor,1
AUTO_0955,Trading,4,6067171,66039,2085498,556,1,0.42,1907062,Poor,1
AUTO_0956,Trading,0,2055382,14920,545249,642,2,0.16,710758,Average,0
AUTO_0957,Trading,6,962633,4907,147267,744,2,0.46,195454,Average,1
AUTO_0958,Manufacturing,6,202644,2467,90605,800,0,0.31,123015,Good,0
AUTO_0959,Manufacturing,0,8579325,48429,2743800,577,3,0.41,2987723,Average,1
AUTO_0960,Services,10,5622422,30464,1518935,865,2,0.44,910959,Good,0
AUTO_0961,Manufacturing,2,1169555,8366,148985,549,4,0.58,113505,Poor,1
AUTO_0962,Trading,21,2129689,10570,779792,758,3,0.23,467639,Good,0
AUTO_0963,Manufacturing,4,1510554,8252,392541,577,3,0.49,405408,Average,0
AUTO_0964,Trading,10,13998717,157070,2820438,562,1,0.6,1440064,Poor,0
AUTO_0965,Manufacturing,1,570630,3193,257183,575,1,0.78,248371,Average,1
AUTO_0966,Trading,3,942156,4800,163419,644,5,0.56,98393,Average,1
AUTO_0967,Services,2,838968,9647,256730,707,1,0.45,78099,Average,1
AUTO_0968,Manufacturing,0,2876812,22626,1203377,716,1,0.44,1649569,Good,0
AUTO_0969,Trading,1,2120909,11614,932415,555,3,0.63,1063436,Average,1
AUTO_0970,Trading,3,2520787,22718,1077591,551,2,0.36,1234094,Poor,0
AUTO_0971,Trading,5,689189,3109,316096,558,6,0.52,285901,Poor,1
AUTO_0972,Services,1,11779557,91034,1848718,638,1,0.73,844174,Average,1
AUTO_0973,Services,3,1149854,10447,547541,628,4,0.38,219867,Good,0
AUTO_0974,Manufacturing,2,8244921,100115,860119,554,1,0.1,803659,Poor,0
AUTO_0975,Manufacturing,3,85749155,590572,17352336,676,2,0.27,18864159,Good,0
AUTO_0976,Manufacturing,6,695229,7329,92893,876,1,0.44,63779,Good,0
AUTO_0977,Trading,4,2990233,15765,1429969,599,4,0.27,1089183,Poor,1
AUTO_0978,Manufacturing,2,1693106,13172,456417,606,0,0.35,454022,Good,0
AUTO_0979,Trading,8,22681447,136681,5128451,705,1,0.36,4537552,Average,0
AUTO_0980,Trading,5,1415814,11709,236207,594,2,0.48,311671,Poor,1
AUTO_0981,Trading,4,2672245,20425,433777,716,0,0.26,573317,Good,0
AUTO_0982,Services,1,2603173,32101,899585,578,1,0.31,376022,Poor,0
AUTO_0983,Manufacturing,7,1757708,20762,208874,833,0,0.61,198596,Good,1
AUTO_0984,Manufacturing,5,4908939,44270,1657906,684,2,0.33,2448043,Good,0
AUTO_0985,Services,5,2217909,12503,909031,587,2,0.51,603358,Poor,1
AUTO_0986,Trading,3,3534993,31136,1203332,591,3,0.4,861177,Poor,1
AUTO_0987,Trading,2,2562062,27586,1103304,598,2,0.4,860829,Poor,0
AUTO_0988,Trading,12,959871,4303,197832,787,0,0.51,115431,Good,0
AUTO_0989,Manufacturing,2,1435818,11175,187903,523,1,0.12,221316,Poor,0
AUTO_0990,Services,1,3861272,17460,1499703,583,1,0.47,612550,Poor,1
AUTO_0991,Services,4,3842494,23822,1657083,593,4,0.48,858862,Poor,1
AUTO_0992,Trading,3,8833049,43584,2655838,648,0,0.53,3367980,Average,1
AUTO_0993,Manufacturing,8,18459560,224680,7905247,622,2,0.34,10561687,Good,0
AUTO_0994,Trading,3,1060994,5913,300439,500,0,0.4,247971,Poor,1
AUTO_0995,Trading,6,2331095,12628,418224,610,1,0.1,308334,Average,0
AUTO_0996,Manufacturing,10,1572084,19284,455523,640,1,0.3,614289,Good,1
AUTO_0997,Services,5,525040,4445,97857,587,2,0.43,43119,Poor,1
AUTO_0998,Manufacturing,1,3903820,40924,1127472,718,3,0.62,1490515,Average,1
AUTO_0999,Services,5,5042459,34764,801854,741,1,0.68,260507,Good,0
AUTO_1000,Trading,3,544493,4686,94864,642,2,0.35,133939,Average,0
AUTO_1001,Manufacturing,4,1265022,5343,573263,673,1,0.53,563589,Good,1
AUTO_1002,Trading,4,1125223,8521,164668,433,0,0.38,110349,Poor,1
AUTO_1003,Services,1,324451,2852,61551,607,2,0.16,31854,Good,0
AUTO_1004,Services,3,1898068,16045,945632,750,5,0.49,647765,Good,0
AUTO_1005,Services,1,501676,3786,165757,607,3,0.67,73705,Good,1
AUTO_1006,Trading,2,2399551,25753,802236,576,2,0.34,543965,Poor,1
