applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP_00625,Trading,22,7240525.841101123,216121.34223128043,2746618.788057243,780,2,0.4056734373539146,884766.7385492919,Good,0
APP_00626,Trading,23,5945504.2835984565,501125.23608871247,2393187.2146601873,478,0,0.24626658437736626,2063176.6538348862,Good,0
APP_00627,Trading,16,2219366.452338064,615105.6496782375,909747.5247993156,555,4,0.7207792456225961,1340391.8478747427,Good,1
APP_00628,Services,20,7065716.257731163,443856.30099819996,945345.9208262035,718,5,0.8557032385992874,3192179.4341190266,Good,0
APP_00629,Manufacturing,6,2721700.536954532,600010.0351499087,1859852.2890287458,510,0,0.830369469235174,979154.4409410135,Poor,1
APP_00630,Manufacturing,23,6228397.102848701,194287.99566686025,1954953.6128832677,883,3,0.25224809050051805,2576704.8788831457,Average,0
APP_00631,Services,4,2788332.510814284,125493.6320974477,2332932.604318173,666,3,0.6212065444923744,2807915.333605572,Average,0
APP_00632,Services,15,3453587.5912756855,436396.651008628,513518.1773830509,876,3,0.5148292937136422,2176157.7585497443,Average,0
APP_00633,Trading,24,3087301.7281390354,312048.2433611129,2421055.388903721,465,4,0.6663385438321292,2409009.7578587434,Poor,1
APP_00634,Trading,1,5277917.178563439,531814.7442489931,868998.8594589045,513,1,0.46389292128333753,1865176.3957883962,Average,0
APP_00635,Manufacturing,7,4608930.972750869,353433.4029184507,2434271.6488949736,828,3,0.4492986831687244,2275527.5901720608,Good,0
APP_00636,Trading,12,6017818.875261383,422078.85624377785,369203.841970623,472,5,0.8003008189597007,1513925.971926181,Good,1
APP_00637,Trading,10,4962730.322653784,412147.57421117456,720232.0795314404,428,5,0.7905679512881458,2226304.3084456106,Poor,1
APP_00638,Manufacturing,5,1964253.0928259222,416932.5992350815,2704710.832097533,302,0,0.7194568764057591,1712201.9169203476,Average,1
APP_00639,Manufacturing,12,5551624.93619595,318603.1768280785,2743226.3460821086,369,1,0.6491606493771138,1711927.00781763,Good,1
APP_00640,Trading,18,1475668.6991342613,195302.78025446707,1570234.7385796783,351,0,0.6266115920886157,1334932.9310032493,Good,1
APP_00641,Manufacturing,10,3232292.0139019936,367121.26829217654,1269497.3611970057,736,0,0.09775462000839355,1783071.8655009842,Poor,0
APP_00642,Trading,6,4272173.335841997,617506.2557547482,1488762.3893198625,677,3,0.687105757549247,3508767.3955361303,Poor,0
APP_00643,Manufacturing,12,4133593.185620711,308675.7561307014,1790309.5656457436,393,0,0.5923888078317205,1758634.8242208941,Good,1
APP_00644,Trading,7,1705174.6789879487,307848.01019111136,1853367.436577206,858,4,0.3070496868133922,2940007.914326611,Poor,0
APP_00645,Manufacturing,18,7742319.107076384,423647.1140302736,1293687.2014937028,886,5,0.7470862632518706,2523836.4254871956,Good,0
APP_00646,Services,2,8296005.5801134,223434.62370368282,145168.72768095345,385,5,0.7575800114340258,2246952.5860558343,Good,1
APP_00647,Trading,10,9501550.208617898,550523.2250536489,1119407.5022881853,817,5,0.8423620671655715,2285886.9407041986,Good,0
APP_00648,Trading,15,7295302.834979313,237739.68193182934,411497.7014316174,729,1,0.405604328446685,2021060.1189510336,Poor,0
APP_00649,Services,12,4209106.922419453,356605.4177353976,2036067.435159195,342,3,0.5185624737120946,1417961.0750014633,Average,0
APP_00650,Trading,17,4174640.95810285,780836.2560440104,1758225.4511062535,669,3,0.8200611125099629,3718064.286553378,Good,0
APP_00651,Manufacturing,4,4064212.3276535496,228615.3644416385,1422125.8532848356,703,0,0.3192811902396055,3057969.1172976354,Good,0
APP_00652,Trading,7,8971275.372451551,620855.6076291052,1324462.8027189495,602,0,0.7271462417381597,2043099.6097113767,Good,1
APP_00653,Trading,9,4768917.062069679,418187.22507872025,2876272.968408754,481,2,0.8931716160463096,2069111.3342846246,Good,1
APP_00654,Services,19,7538465.813840454,439347.72062235884,2302475.572877397,468,2,0.6041453121207747,2565867.1576378555,Good,1
APP_00655,Trading,23,7382869.955438877,278595.8151624,1643724.7472878029,502,3,0.8861483811584329,941915.1212398927,Average,1
APP_00656,Manufacturing,7,5379095.712161741,519812.59168521565,1123365.59535351,842,3,0.48844056694947385,1217218.8029189822,Good,0
APP_00657,Manufacturing,23,2096718.3125409898,345111.27806273,2402998.0659205006,401,0,0.18009538052351343,123136.31495946972,Poor,1
APP_00658,Trading,2,4812162.722698169,227832.22789788994,1577350.2749225863,875,4,0.1992564985308608,1788485.3258068126,Good,0
APP_00659,Trading,6,5293932.552425904,618349.0604714332,1046169.9510568002,645,4,0.6716683095806265,3191526.2276797537,Average,0
APP_00660,Trading,18,7555842.57980597,342122.6660906643,1086589.9815189177,741,5,0.050772451645853554,1717983.6129605346,Average,0
APP_00661,Trading,6,5038915.824200584,121092.48292664695,1963303.2028737394,549,0,0.6126047316186253,4190780.069502174,Good,1
APP_00662,Services,13,2582788.8727503885,359693.9648126048,2166624.0992355444,482,2,0.17858101079852856,1564384.4260184458,Good,0
APP_00663,Trading,19,6975819.99546341,521210.42689901637,1944920.2857888113,601,2,0.886713296473367,2177984.94148977,Good,1
APP_00664,Manufacturing,2,4544917.355005025,497254.2706999994,1960289.7487760354,579,4,0.18865839833619552,1721681.679401502,Poor,1
APP_00665,Manufacturing,12,500000.0,303868.1295427939,1287010.408263452,388,3,0.5195943957303412,0.0,Good,0
APP_00666,Manufacturing,15,5649969.149153491,253377.83053221597,1119072.8245782796,724,0,0.6190289089448391,1724737.074947075,Good,0
APP_00667,Manufacturing,14,6001542.5882404195,195073.4186186587,1604006.9320376832,584,5,0.7465717577526951,1158763.7793790791,Poor,1
APP_00668,Manufacturing,6,3314123.6142684235,396585.5242482561,1442582.7445770258,429,5,0.4403741609669819,2234585.4131761743,Poor,1
APP_00669,Manufacturing,18,4615908.398753823,422649.36119089,799444.8571613665,547,3,0.843728944274372,3275822.3335627913,Good,1
APP_00670,Manufacturing,5,6315434.051947899,506344.1021105546,1477425.0751341186,488,2,0.45820941710564506,1647163.4492153109,Average,0
APP_00671,Manufacturing,18,5663569.602404566,377644.8654178709,1982977.0194466754,390,4,0.264250949108234,2371369.7139286287,Good,0
APP_00672,Services,3,1874686.0997700016,373199.83515177737,1226731.41884407,867,3,0.5540799348885748,1786614.27383216,Good,0
APP_00673,Manufacturing,3,7507100.332994737,358226.0397611409,2611076.4550027587,464,2,0.6093047428303858,2897427.677459274,Good,1
APP_00674,Trading,22,8412661.239077302,422905.25491280714,623728.5022224472,847,2,0.4812824715520359,4280635.327142265,Good,0
APP_00675,Trading,22,3979632.227936315,379950.33165401843,923092.6245502686,629,5,0.6732048089038511,3484963.75639626,Average,0
APP_00676,Services,10,1180256.8541548266,540863.0883273993,1099049.942926006,840,2,0.4075786605150341,1383744.7678974147,Good,0
APP_00677,Manufacturing,19,6542225.6136059025,446626.7457657285,2075743.2220439292,379,3,0.053686300242667434,3381006.3367031747,Good,0
APP_00678,Trading,3,3653815.1216438133,416200.29073439643,1648666.9188032353,468,1,0.27485809720503107,2300227.8420810057,Average,0
APP_00679,Services,12,6070897.590170501,393740.1317051731,879761.9974505306,844,4,0.8540195291184132,3231769.530805618,Good,0
APP_00680,Services,16,9404340.933134075,258726.3184444897,189410.05708401813,392,2,0.6987397651924279,973673.3622595259,Average,1
APP_00681,Services,17,1907384.8416222977,399902.118685447,669280.0304425566,678,3,0.21110375061024117,1911337.290163002,Good,0
APP_00682,Manufacturing,7,3406758.240375352,303020.7670271214,272702.2663412581,508,5,0.10665504313927279,2178646.9201827194,Good,0
APP_00683,Manufacturing,13,4611040.812903102,451982.65406384727,2111432.95925633,493,0,0.34817736368303603,1946084.7133989416,Good,0
APP_00684,Trading,24,7583356.722717884,368671.14256710606,758641.605760687,563,5,0.760856639582141,2289846.285726385,Good,1
APP_00685,Services,2,12111234.259106552,649647.1932136466,1976393.990056246,546,4,0.14008250128079847,1890092.7220389007,Good,0
APP_00686,Trading,4,5494170.374199255,210707.39616587094,1880662.2562854472,747,0,0.5118507906018519,1643576.398412896,Good,0
APP_00687,Trading,10,1735554.5185509608,50000.0,2334111.8774205837,820,0,0.2837502082932572,1542661.191448924,Good,0
APP_00688,Manufacturing,7,4308957.251497554,440149.45568866434,999740.0185761305,778,5,0.6673167689883367,1181296.9364734376,Good,0
APP_00689,Services,24,3450273.0275240317,303513.01154604566,1783308.2104535962,576,3,0.0503487684617788,2308332.9263286535,Good,0
APP_00690,Manufacturing,17,6443170.955371579,424159.09096193523,1585178.3989932432,428,5,0.2855980079626009,1857487.1902189178,Good,0
APP_00691,Trading,20,5753769.406597866,214654.3264768971,1587126.6554174582,601,1,0.6273628098024849,1460453.708586183,Average,1
APP_00692,Trading,6,2916373.263990804,686343.9611898117,1486688.8332848668,873,3,0.5147379352138719,501222.8483315434,Good,0
APP_00693,Trading,19,3333029.1515057376,342023.3196130517,2089340.4074392705,813,3,0.7120357825970764,2538536.1453349367,Good,0
APP_00694,Manufacturing,5,4279885.554851323,293808.1643809637,2012795.2325073476,659,4,0.18402454342445768,2675667.2123765033,Good,0
APP_00695,Manufacturing,10,4521283.3798745,683573.8242515468,1498236.0457358756,656,3,0.5013292046705998,1062380.394283281,Average,0
APP_00696,Trading,9,4915622.1676608445,526051.4725600614,1178421.2464692495,765,4,0.21640432188511827,2103026.9973227005,Average,0
APP_00697,Manufacturing,13,5097746.430388833,608426.5966179869,1097942.7269378966,471,2,0.5933371184174706,1454857.275189619,Good,1
APP_00698,Trading,19,7469701.075469076,374173.48583811097,1524799.70354227,387,4,0.16164114695978382,2718284.0037134755,Poor,1
APP_00699,Manufacturing,21,4207577.97595712,407036.47122472845,1655275.809687472,799,3,0.17638973906591765,1504300.668736561,Poor,0
APP_00700,Trading,24,3912866.3195068333,310491.0556751083,1435977.5069500378,382,2,0.32897445538374204,1508492.7910757284,Good,0
APP_00701,Trading,6,2322451.958220235,292979.1371557985,595742.6429683932,816,2,0.391620460461906,2131013.741632115,Good,0
APP_00702,Manufacturing,4,4552281.53476495,459735.78685884975,1286738.9067956603,850,1,0.47377570293977916,1579927.4142042387,Good,0
APP_00703,Trading,24,5512392.492386098,344732.1467241428,1131043.2682194605,621,5,0.5436008395059854,1511403.5532887988,Average,0
APP_00704,Manufacturing,3,1551807.2768136421,733122.868055431,1510555.6464949583,764,3,0.4484917468417996,1385266.6114184754,Good,0
APP_00705,Manufacturing,3,4315142.813210855,526378.8036745286,3275310.6706108586,886,0,0.08879291380025067,1557707.2540140413,Good,0
APP_00706,Services,4,7320588.259840087,682489.2350300114,1801107.6666467176,440,5,0.3419413203809768,1625058.817694321,Poor,1
APP_00707,Trading,5,6296612.085402422,65697.97233619698,2383568.9499513847,854,3,0.10217465364683473,2012868.1020038337,Good,0
APP_00708,Services,8,5746866.345521585,684313.1510180795,1021141.5064879532,435,0,0.1503712082133613,1838045.108197834,Average,0
APP_00709,Manufacturing,16,6242424.597949009,50000.0,1515321.1039179612,629,5,0.12890003259718236,2494571.698195078,Average,0
APP_00710,Trading,22,3852591.4602207504,210863.3296484776,2360073.0708058774,694,1,0.1843812065507715,846554.4786492998,Average,0
APP_00711,Services,3,3586160.4281880762,137102.94758010673,393690.36874381825,455,3,0.7409824533530754,4089202.206099119,Good,1
APP_00712,Trading,24,7543817.561476314,436457.3710520277,1336609.6239532148,338,5,0.5834365371416794,2022146.254037395,Good,1
APP_00713,Trading,12,6657278.758849751,397270.4428702586,1934458.2281111754,581,1,0.4807637735735406,2971311.1843270836,Average,0
APP_00714,Trading,8,3507453.956737792,519237.87913941016,1449192.5179837425,837,0,0.6724188858333078,2482952.863458314,Good,0
APP_00715,Trading,13,1242552.0806440273,386730.3577548723,1102474.777867633,843,4,0.8670402096318541,2120676.0311983684,Good,0
APP_00716,Services,4,3548968.903039365,583765.0438701905,1141794.4489168467,345,3,0.40502387348681107,2451186.1225424428,Good,0
APP_00717,Services,14,6087068.454931826,260096.0119703694,1720777.508356656,543,2,0.36230015119751824,2339630.0127754286,Poor,1
APP_00718,Services,14,3683479.7145535406,587224.4216902589,400658.30836246884,846,2,0.8811075294039439,1824308.5309232567,Poor,0
APP_00719,Manufacturing,13,5660135.621601031,395388.8989958831,1587239.3023973801,749,1,0.7056308105561164,4393740.0213532895,Average,0
APP_00720,Services,6,7839541.107797798,753379.0300972126,2008097.5562558544,577,4,0.7105445423958143,3114741.786516118,Poor,1
APP_00721,Services,17,4813945.84441385,530786.051494257,1246507.910131967,705,2,0.5599509507686897,405758.70566745615,Good,0
APP_00722,Manufacturing,4,5467920.305969758,354450.7495717636,408015.25796047645,345,2,0.48095716461709576,3050912.6625419026,Good,0
APP_00723,Manufacturing,8,6369807.7129991315,394889.0562296083,1141573.8530108272,819,3,0.5180029537111696,2070814.8663430132,Good,0
APP_00724,Services,17,2835831.4833449284,248632.61733765592,1413363.8873795322,570,2,0.6042722930879547,3636638.8855781863,Average,1
APP_00725,Trading,3,3453901.549975898,453904.02445326536,746427.8115644201,855,0,0.37031344793510845,1673654.0367269493,Poor,0
APP_00726,Services,17,6452322.3198070945,354370.57294282067,1521442.6150566044,537,1,0.714950549889426,0.0,Good,1
APP_00727,Manufacturing,9,5073935.041098217,508625.243253854,1620433.0544246251,466,5,0.822837802054015,1648776.5611712355,Good,1
APP_00728,Services,2,5243517.220618859,199300.1263629359,2341810.5855945363,675,2,0.5355911332408512,397920.72396150324,Average,0
APP_00729,Manufacturing,13,5066571.655714699,350549.0806541441,1384553.4947600244,887,3,0.37425427948564916,1319273.5659736076,Average,0
APP_00730,Manufacturing,20,6956587.937923916,226071.82809780035,1578206.6112260774,500,5,0.6412513171446845,1429239.8471923752,Good,1
APP_00731,Manufacturing,2,5871425.28089935,235398.78642642716,1114333.9646670613,531,0,0.2048398710534735,2377687.9431737424,Poor,1
APP_00732,Services,20,5897640.182141623,490907.52508985857,1165978.221947553,745,5,0.8732867509939244,2254854.5169034805,Good,0
APP_00733,Trading,11,7444396.315111545,568675.9507250926,1992932.1208083804,717,2,0.6092892514507965,2640049.785873013,Good,0
APP_00734,Trading,22,8213147.716149378,50118.198812068615,1335852.6885044335,453,1,0.10743341462349185,2554635.4835824366,Good,0
APP_00735,Trading,15,9487183.447536094,679281.1797142611,2078621.5919340462,667,1,0.5002875607906804,3941348.7440810106,Average,0
APP_00736,Services,11,3841972.6103694537,610613.0715572955,1467247.9570888383,386,1,0.6877896368700231,2001594.8763396896,Poor,1
APP_00737,Trading,23,9938814.82801725,197998.6415894989,699316.8028547561,829,2,0.286169036316503,2514200.7690711226,Poor,0
APP_00738,Services,3,2806454.1130896336,524026.52912392677,1014968.7430692287,353,0,0.09334110925269667,2884630.66982776,Average,0
APP_00739,Trading,3,8870494.806086253,330972.1012263137,3192872.9532615617,341,4,0.4657880722149488,1354134.7969540528,Good,0
APP_00740,Trading,12,3732080.282617248,385284.9149604402,1429676.8682054025,648,5,0.7585807769455154,735864.3396067217,Good,0
APP_00741,Trading,24,4862120.407590494,490308.1836451868,369269.5052203005,529,1,0.2638042165326715,2368415.0872212267,Poor,1
APP_00742,Trading,5,5037151.890325947,471999.37782085326,703183.7563487228,735,0,0.6594611467054418,1600476.6252304525,Good,0
APP_00743,Services,20,3266058.5003439635,314050.5713099427,1001000.721429257,440,3,0.3966220803359991,2780215.82672587,Good,0
APP_00744,Trading,7,5173437.333511922,313415.1539849931,874700.2470459051,587,3,0.10068724941747817,2734362.0689728437,Average,0
APP_00745,Manufacturing,7,3369323.7803247157,322266.02438392554,730555.0150816289,621,0,0.3083685923384402,2989108.6165314075,Good,0
APP_00746,Services,13,2530113.1426586006,571424.1367624693,2523656.119806103,893,3,0.31681704447800974,1214144.7142699054,Good,0
APP_00747,Trading,9,4922552.733947532,120727.57428047567,1965263.7977463931,741,3,0.8189646482967411,1425558.9929089965,Good,0
APP_00748,Trading,21,8179753.780485868,375712.8919142424,1360124.844274957,466,1,0.88448593778877,2106985.6977661815,Poor,1
APP_00749,Services,13,4491960.5219660485,635882.0357291582,1088911.5300603383,865,2,0.2283026268616175,1821851.4545827217,Poor,0
APP_00750,Trading,12,6882041.830748431,505555.53263622115,1386813.77506403,762,2,0.4159359191032209,2456577.996172282,Good,0
APP_00751,Manufacturing,13,3308667.4145683628,557644.6082749548,2746541.933236799,755,2,0.8801979359007099,3360154.5413707225,Poor,0
APP_00752,Services,24,2433047.858730933,377791.2081641767,894473.0882559309,372,2,0.3961779360486281,1900267.2793297176,Good,0
APP_00753,Trading,10,5907720.31391072,225465.523041093,395984.29753480083,569,0,0.34679543332665486,644436.3473214768,Average,0
APP_00754,Trading,1,8511224.770202892,408353.1335605846,1967147.3171047645,518,1,0.14339928561028648,46494.89860815508,Good,0
APP_00755,Manufacturing,8,5417908.904266307,296659.6691248632,2205693.727317294,846,0,0.6902918260585047,707973.8407610885,Average,0
APP_00756,Services,22,6653294.893074146,734602.9769092863,2516143.995531571,482,5,0.42995472487491215,675040.9354634229,Poor,1
APP_00757,Trading,16,7990248.820392953,376273.4761588933,1253363.2190647204,377,5,0.5928635092572919,2667230.947864857,Good,1
APP_00758,Trading,13,4926939.300635712,495618.8489657466,1260683.7118718626,607,3,0.4833782567482659,1952052.394469503,Poor,1
APP_00759,Services,3,4695873.436677501,655358.8052721911,2908596.703320879,627,1,0.1983565678057685,2074745.9180868478,Good,0
APP_00760,Services,3,5944176.701261265,235487.6226000184,1916849.8096581665,720,4,0.1999143263023227,2721642.512284794,Average,0
APP_00761,Manufacturing,24,6300038.212236339,58040.52922959265,1440446.7304918584,535,2,0.8487928765263607,3362925.2325597927,Good,1
APP_00762,Trading,5,2202049.8226335803,473502.0624119664,1852356.9590313598,888,5,0.8060912742438598,1805220.411270963,Poor,1
APP_00763,Manufacturing,11,5591451.2525415,501749.1093675442,1194800.1147670252,761,5,0.5690389042408112,2742736.6140807765,Good,0
APP_00764,Services,7,4998637.18111361,337885.4798489241,1710857.367042536,884,3,0.0510576147979622,2352189.7243408216,Good,0
APP_00765,Manufacturing,21,3420962.321779374,226562.015328531,1699493.1835059961,838,2,0.4183012946733971,442649.9034735507,Poor,0
APP_00766,Trading,24,4860379.219644626,446472.8658356393,2083921.4244742293,337,2,0.5008638044413711,515678.01303554163,Average,0
APP_00767,Services,10,2669350.33627455,396438.0006584342,810548.7513861133,725,2,0.43202213629427616,1660184.5370097836,Average,0
APP_00768,Services,10,1978144.540252632,448330.2146248438,1748799.5814844742,897,5,0.8366320296049352,2196911.1327679497,Average,0
APP_00769,Trading,20,5133696.4992820565,230056.62051679098,683387.8774281903,733,4,0.08473596523976655,2480581.99427947,Good,0
APP_00770,Services,2,6804154.046791152,448719.3379756898,2812863.6113712154,658,3,0.6066892306123941,1802323.4156303783,Poor,0
APP_00771,Manufacturing,3,4305418.523693284,522930.3047218685,1206557.1572885104,330,2,0.3167609388546938,303787.3901906393,Average,0
APP_00772,Services,8,3078541.4723846484,174116.78665226177,341574.12760188524,504,2,0.52555549742886,1632167.379385837,Good,0
APP_00773,Manufacturing,11,3389402.428824001,619062.4912996835,3444152.599787107,480,1,0.6075297419673693,162426.96125555038,Average,1
APP_00774,Trading,13,6097889.035533105,438173.91613265325,1135247.6009441048,339,2,0.4246981178023617,1795323.2136850487,Poor,1
APP_00775,Services,7,8334770.435885195,527641.6728872594,1566475.0038620636,722,1,0.17611822634750013,2560496.0518408804,Poor,0
APP_00776,Manufacturing,13,6540912.382854594,208160.40569011876,313258.365887308,456,3,0.4911824102351417,2428856.216043201,Good,0
APP_00777,Manufacturing,2,7601583.798497114,502387.7482566231,1462895.0102198836,467,3,0.8430127410707506,1497751.9052099688,Average,1
APP_00778,Services,6,2904752.6044596625,153303.73469430333,2670899.6813561153,381,3,0.5054981520576151,2404511.6842970783,Poor,1
APP_00779,Services,9,4852140.166530392,257763.0060002374,1993458.746543402,899,1,0.15449886198753718,880192.548534364,Good,0
APP_00780,Trading,20,7037381.700848815,439505.1142754067,309415.06103882287,401,5,0.7505385709668498,1358161.513909211,Poor,1
APP_00781,Trading,2,2201644.837545535,358607.4751911452,965774.7689571719,388,5,0.2384831540885013,343241.4469376169,Good,0
APP_00782,Trading,18,3683253.5727471765,404124.5753158342,2142726.8248161445,644,4,0.3646844295100799,1468651.994943519,Good,0
APP_00783,Manufacturing,16,6884038.314083065,689108.026505668,1945649.8558396595,609,4,0.4144435570360889,1224682.2837235038,Good,0
APP_00784,Trading,12,5516851.541576698,401772.1475983891,1159789.3176197254,739,5,0.3387443601826908,1591139.5502599075,Good,0
APP_00785,Manufacturing,7,3069778.1354346336,506455.25783163804,1777948.3185627917,458,5,0.39378397670012133,1728262.8812678843,Good,0
APP_00786,Services,7,1738357.1855861796,389985.11068061634,661289.8866011251,413,2,0.7261585334435638,2249365.6247343007,Average,1
APP_00787,Trading,17,7674630.362730012,385542.29452484654,585094.2032372371,835,3,0.2398551584188343,36427.75072606187,Good,0
APP_00788,Trading,13,893231.2329181568,253259.82599059862,100000.0,462,5,0.44985577569636415,1140075.450882987,Average,0
APP_00789,Trading,11,6264790.35794061,455218.33382094523,2147770.905139945,585,0,0.06700728039503691,2978413.1854871674,Good,0
APP_00790,Services,6,3933911.1292266063,780321.9128028911,1426377.170928601,354,5,0.48151603140912347,2995628.055902222,Poor,1
APP_00791,Manufacturing,23,7094136.632726701,413179.4460014842,1502955.4838310136,875,2,0.14493534777900519,2055714.4733313525,Poor,0
APP_00792,Trading,14,2915703.4003821937,359948.79981783143,100000.0,332,5,0.28990055089958827,2077257.2097834514,Good,0
APP_00793,Trading,6,10229597.870723538,571021.084007846,1465256.3829313917,857,4,0.32614238516785593,872751.1623915362,Average,0
APP_00794,Trading,6,5804597.711376763,553420.4124942295,1885738.8555399019,495,4,0.11999973179562354,1626593.228949521,Poor,1
APP_00795,Manufacturing,2,6134138.437571179,465858.60956931376,100000.0,747,3,0.35648123890116534,2822112.942780016,Average,0
APP_00796,Services,22,3453905.6264463146,353744.67790761316,1530939.94284378,890,1,0.4733487916707077,755496.2496538351,Good,0
APP_00797,Services,20,4733239.331602347,571664.1189466186,1453445.4182883252,391,2,0.41643110812832523,2144682.847323225,Good,0
APP_00798,Trading,15,4785101.85448764,418139.5002117929,1174288.7127901155,527,1,0.28836151741810806,2556905.661542397,Poor,1
APP_00799,Trading,17,8592136.658503365,537064.0603236841,2415335.9556453377,585,4,0.30062671660336243,2047364.4612144167,Good,0
APP_00800,Services,8,5801153.542855573,277105.3840275189,2247374.095963548,534,3,0.5885455800762316,1851181.4779505327,Good,1
APP_00801,Services,5,6087659.412806477,311993.5137776819,3822380.9377894923,401,4,0.6606364991703773,1840897.1547943526,Good,1
APP_00802,Manufacturing,17,6065297.752963729,414532.00117728295,650950.7670266264,439,3,0.5400510541054658,2500578.370526167,Good,0
APP_00803,Trading,20,6257221.798169194,214718.91017222812,1800049.0038710327,565,5,0.8797598345881354,2194594.625796142,Average,1
APP_00804,Trading,1,2221092.98051442,344514.8431797964,2549911.2110396614,641,0,0.8531429537718673,2494477.1512144646,Average,0
APP_00805,Trading,22,9098536.21607343,208069.15730317324,1015463.4138951643,872,1,0.1336986115989297,1633159.3799566003,Good,0
APP_00806,Services,18,3245022.8556100805,168287.09273255974,2683879.098021062,834,2,0.27216824420752384,1679214.163718387,Good,0
APP_00807,Services,15,4923191.3286618255,765398.9014699599,1755432.7496089598,822,3,0.7881349959401588,2548912.789710702,Good,0
APP_00808,Services,5,8062965.795043255,308653.7858220975,277312.4993887502,315,5,0.07521398705219279,1108125.6379577494,Good,0
APP_00809,Trading,7,8869250.593474723,321845.0607118268,599889.1670460284,860,5,0.5533675916314958,871311.6601208237,Average,0
APP_00810,Manufacturing,18,6611908.159462949,412032.8648498713,1093751.821349772,635,0,0.861324608771123,4272823.84731992,Good,0
APP_00811,Services,6,3990610.6205089074,240739.37013775052,1438238.3003091204,689,5,0.6269100235716353,2422711.835478969,Good,0
APP_00812,Services,22,5255469.1058885995,324749.78906714043,2366908.722574464,469,5,0.1281433151436941,1754358.8134698928,Average,0
APP_00813,Manufacturing,21,5333934.5582157085,675161.3752752171,1437231.0960498492,418,0,0.6856450713162109,1305367.7017938774,Poor,1
APP_00814,Services,5,5404780.914618268,453714.9374336871,2339505.460397994,341,1,0.37001196392719404,1081105.6962327182,Good,0
APP_00815,Services,19,2539893.9451750717,547912.2613648198,1575566.1537185505,309,5,0.8333035722724591,1951843.3831062603,Good,1
APP_00816,Trading,10,7520219.064790975,636038.9550002422,1508665.767777873,729,3,0.2933688427229146,1904601.4675075663,Good,0
APP_00817,Trading,15,5269177.951875557,431597.42295459064,1295639.6886413267,767,2,0.45224722934758554,2438770.071037084,Good,0
APP_00818,Trading,10,3555562.4621001175,366813.17401728703,2187417.192629193,348,2,0.684616104880857,700784.0258199058,Poor,1
APP_00819,Manufacturing,16,4003213.8245051177,184921.8313542554,1590634.4062518228,506,2,0.26890897537729114,741539.3859405143,Good,0
APP_00820,Trading,12,5539700.0710174255,342565.982983803,987211.7223721023,813,4,0.2045149953215668,2260023.3141367165,Good,0
APP_00821,Services,18,2194186.700883187,375625.3353496527,1732455.7241714734,879,4,0.05230192044774104,2386495.854586552,Good,0
APP_00822,Manufacturing,23,6756870.152331913,278908.298551131,1179872.7026656112,509,3,0.4647675522855401,2903667.187113952,Poor,1
APP_00823,Trading,1,5469460.604819483,631783.8114057061,1141187.9303041978,438,5,0.8393248511910255,3661628.255702084,Average,1
APP_00824,Trading,16,8131379.234052185,565344.1844230766,2327853.969946959,336,5,0.28926410060381236,1730659.9486863648,Good,0
APP_00825,Trading,22,5155167.442269141,547831.3261114547,1388443.599833292,517,2,0.08687174971380102,2670891.895904928,Average,0
APP_00826,Services,6,2829464.120428901,382569.6039611833,2994216.885995571,755,0,0.5773665897975494,959381.0977495955,Good,0
APP_00827,Trading,3,2604393.6202453286,245045.22240187047,2014685.0658988205,811,5,0.09774442725648387,0.0,Poor,0
APP_00828,Trading,2,4218588.7721751435,599200.227132565,963955.2016829775,577,2,0.48087539930236406,1020788.138490566,Good,0
APP_00829,Services,2,4430190.466756938,450304.19270115736,915899.7116049475,479,3,0.37430025155413577,1520845.3742731286,Good,0
APP_00830,Trading,13,3865476.5706848367,515962.3558531413,631468.1276541525,816,2,0.4541102756821348,4150599.6018308685,Poor,0
APP_00831,Manufacturing,9,5256961.065836869,492887.10018745315,1924160.0098246997,429,1,0.1882442434162802,336985.1296931149,Poor,1
APP_00832,Trading,16,3814712.612228647,446594.08815357473,900369.3408817714,658,2,0.1266715984971275,2741069.7927819397,Good,0
APP_00833,Manufacturing,5,5508411.788848478,699942.3724762314,100000.0,303,5,0.6866422460862286,1408470.2996555034,Good,1
APP_00834,Manufacturing,23,3958703.168663461,301390.94915049284,343994.93733197823,898,5,0.25881674605064525,2497663.284692336,Poor,0
APP_00835,Trading,21,6263407.415469143,353660.56722382194,727102.43665848,857,0,0.730360481117412,2042305.8853087947,Poor,0
APP_00836,Trading,7,4379802.413246352,646173.7902632982,1735797.3912797563,382,3,0.694680189734167,1085270.3842212725,Poor,1
APP_00837,Services,13,7492413.344534865,412309.51232611085,1442163.7614964913,453,3,0.21862204010714775,3024468.6381122507,Good,0
APP_00838,Trading,20,6304589.399579306,381109.98497807246,2159989.522732742,805,0,0.8220469287528621,2448737.8221956627,Average,0
APP_00839,Trading,24,5387170.679623411,362048.9297801835,864966.5633414027,808,3,0.18708765270963257,1985393.6797993795,Good,0
APP_00840,Trading,13,4584645.466720182,501895.39194156387,1272949.9721820736,396,2,0.7275738862544923,2293749.0639799125,Good,1
APP_00841,Manufacturing,7,1961980.5493427543,365607.27608678676,2723133.422378347,581,3,0.4074536626190425,1575486.4007554431,Good,0
