years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,loan_to_revenue_ratio,cashflow_adequacy,collateral_coverage,business_type_encoded,repayment_history_encoded,credit_score_category_encoded,business_maturity_encoded
-0.6854553998617049,0.08436995705535641,-0.037045771562106755,0.21704107884254306,-0.3306095452553489,0.16236937590748243,-0.4866952610376502,0.007067499559906616,0.5213173436000985,-0.8523178543526975,-0.9812527478312124,2,1,1,3
0.6924630996592684,5.341322504728472,5.6694781271273165,3.8567389346038654,-1.4706494177554676,1.1277045477712306,-0.37526925868179045,6.016861796293623,-0.8910419019641515,0.9792040555905073,1.5755899860988867,0,1,3,1
0.4956175997277008,-0.2475025472754709,-0.20265944435742192,-0.2673563237921271,0.9809407505412479,0.16236937590748243,1.3838002539197318,-0.21075694671192474,-0.03861690882944687,-0.09917323820577152,0.8127821517840911,1,0,0,1
1.0861540995224037,0.09123691410367989,-0.07146483132083094,-0.21346841328248045,0.6480087523774963,1.1277045477712306,1.2906408093271275,-0.24641294504759392,-1.6031758469207125,0.6925059978906384,-0.6430508506103434,2,0,2,1
0.6924630996592684,-0.08080889344814016,-0.006383510296402772,0.09386655439631963,-1.7632260222024008,-0.8029657959562656,-1.1990910138046218,0.045275046976370414,1.2821756988463207,-0.5195615762163348,-0.3035843227610811,2,0,3,1
3.4483000987012153,0.048988290228763415,0.14429485635450653,0.08315364398309182,1.495472020430682,0.16236937590748243,0.25127367259787936,0.002000249856812903,0.06645069743523416,0.08763833059339493,-0.5033734031864903,1,2,0,1
-1.07914639972484,-0.2441799004680336,-0.18255368083268816,-0.17273622164312233,-1.339494388175808,-0.8029657959562656,-1.4109830838583874,-0.24324195863648276,1.4234848696390021,-0.5695208759166213,-0.9717774788022815,0,1,3,3
-1.669682899519543,-0.29282921077668644,-0.27501757450426645,-0.3236484462819447,-0.4415868779765994,-0.8029657959562656,0.3681796422827158,-0.28023606577348076,-0.17802012926835026,-0.5740302916528027,0.8306145874108687,0,1,1,2
0.8893085995908361,-0.35610617499078023,-0.3016297030578339,-0.3969954354043619,-0.5626530591270544,-0.8029657959562656,-1.59547531726727,-0.39196149168306477,-0.6535112865419024,0.7215778166043758,-1.3590370929117477,1,1,1,1
-1.2759918996564077,-0.3515958194573773,-0.3016615103827983,-0.37741617846388453,-0.14901027352966628,0.16236937590748243,1.1682548723133146,-0.381854529500582,0.343488173686797,-0.31949412350177797,-1.3609499359361468,0,1,1,2
-0.2917643999985696,-0.32996736424235446,-0.26529866965402604,-0.3191473741994437,0.06285554348363011,2.093039719634979,1.4148534021172663,-0.32095120284817064,1.5600788161659975,-0.44413996303167513,-0.48644577333532496,2,1,2,0
-1.2759918996564077,-0.270138222694531,-0.27746673852652703,-0.3620163132700915,0.24445481520931273,-0.8029657959562656,1.5080128467098701,-0.34270530916877767,-1.4004677713559404,0.08335153795533673,0.13587072607202774,1,1,2,2
0.10192659986456559,-0.3547219480780838,-0.3155330382145051,-0.4031259500546856,0.3554321479305632,-0.8029657959562656,-0.2291367965757451,-0.37776239792271016,-1.1593825157669964,0.1555172390520757,1.098240326892418,0,0,2,0
-0.09491890006700203,-0.31573126757821524,-0.2665462236220751,-0.36735837547612615,0.31507675421374487,-0.8029657959562656,0.17820744154485657,-0.3781750557368444,-0.8028596095443931,0.6324834489297476,-1.4408299910931073,1,0,2,0
2.0703815991802417,-0.37654826301830807,-0.3216647836382022,-0.40964733471177217,1.1423623254085213,2.093039719634979,-0.9415325493427167,-0.39357367096177415,0.2868122798657557,0.19184440328789204,-0.34845659952377894,0,2,0,1
0.8893085995908361,-0.19042331880340832,-0.2075789772852527,-0.07061768890533092,0.9204076599660203,1.1277045477712306,1.2687209400112207,0.13947728575069077,1.5197707221791166,-1.0531919568983408,1.7021827198624058,0,0,0,1
-1.07914639972484,-0.29817455361355577,-0.2570181627216212,-0.37658990405394765,-0.20954336410489383,-0.8029657959562656,0.48143230041490115,-0.33268306149994636,-1.3951430593049536,1.488092687403936,1.6941306256038144,2,1,1,3
2.2672270991118095,-0.28298906049330413,-0.20744467969095848,-0.25648218595537,-0.7139857855651233,2.093039719634979,0.42480597134880826,-0.3405182527944739,1.0721443953328602,-0.26295231019695253,-1.7383445486775766,2,1,1,1
-0.48860989993013726,-0.2588273334663102,-0.19034294130175358,-0.19195055470344163,1.5055608688598865,0.16236937590748243,-0.8355865143158336,-0.08320723016661631,1.537533739203193,-0.5362253727535062,1.2457432923467537,1,0,0,0
1.8735360992486743,-0.35411942531267565,-0.30663405551890316,-0.3750008651559125,-0.3104318483969397,3.0583748914987265,-0.884906220276624,-0.339899316140952,0.7274820695158322,-0.5879405280120268,1.108013328267093,1,1,1,1
2.2672270991118095,2.9015433687336434,1.9710460754168242,2.887566167848461,-0.9762958447244426,1.1277045477712306,0.6914977146923414,3.221693701173899,-0.29005054607643677,-0.4022145042257748,0.36620473863443614,1,0,3,1
-0.48860989993013726,0.07800827843253422,0.12123101160808145,-0.22787935670553044,-1.1982505101669436,0.16236937590748243,1.2376677918136862,-0.3053556213722333,-1.6458697550151047,2.792479686586229,-1.373519470464934,1,0,3,0
0.29877209979613323,-0.3504211477334721,-0.2929498374897646,-0.40767568726022146,0.05276669505442552,0.16236937590748243,-0.6364810346963468,-0.3913367471787252,-1.605045499979479,3.349711767959737,-0.24948331058072784,2,1,2,0
0.10192659986456559,-0.351344917364954,-0.2926034910623742,-0.3677520853574427,0.20409942149249438,-0.8029657959562656,-0.6273477558147189,-0.36368657078919353,0.9310052091745176,-0.2531303785951402,-0.6646159750108338,1,1,2,0
-0.48860989993013726,0.3188442229378309,0.3978063046153961,0.6204838556808966,-0.17927681881728005,1.1277045477712306,1.5500259295653585,0.05638216112380654,0.8004953339062668,-0.39057050755408396,-1.5832916438208597,1,1,1,0
0.10192659986456559,-0.29809433649269873,-0.2406161854816336,-0.2773575874592243,-0.14901027352966628,-0.8029657959562656,0.6695778453764346,-0.3128240168470147,1.1548487797848928,-0.4912371038988443,-1.0093854993163351,2,1,1,0
-0.6854553998617049,-0.32794927760151366,-0.2778802337510645,-0.38136541128650736,2.3429352884838672,-0.8029657959562656,-0.08665764602235085,-0.3397862633207245,-0.9725419033155618,0.8986310161755546,1.7116305389931286,2,2,0,3
0.10192659986456559,-0.2066374623448044,-0.13516076663569757,-0.20324796293391584,-0.017855243950006608,-0.8029657959562656,-0.3168162738393722,-0.3152746294860119,0.1977779568579433,0.01504138847145709,-1.6782987258823008,0,1,1,0
1.479845099385539,-0.3719508106795836,-0.327135643532083,-0.40300525538615084,1.6669824437271599,-0.8029657959562656,-0.2400967312336985,-0.3767922865654346,0.41081096071640943,-0.9241593506486234,1.2119203701620644,0,2,0,1
-0.48860989993013726,-0.37125008041844343,-0.31955843189611377,-0.39666407367802103,-0.34069839368455346,-0.8029657959562656,0.6293914182972721,-0.3935836844976668,1.1531270482992646,-0.5800391885523873,-1.5532986932238122,0,1,1,0
-0.09491890006700203,0.24566856232556122,0.40439748917746826,0.6181594183586449,0.21418826992169895,-0.8029657959562656,1.5153194698151724,0.33789730189911477,1.1870407448528524,-0.3751367835630614,-0.7737727579917372,2,1,2,0
0.4956175997277008,-0.15922938470725162,-0.23454098641342877,-0.13719106087620497,1.4147612329970451,1.1277045477712306,1.7089449821056824,-0.08674641429249853,0.28216720305669823,-1.0718342435748307,0.417039007921559,2,1,0,1
-0.2917643999985696,-0.30207863695351733,-0.22949069003852202,-0.38058405852860266,0.44623178379340456,0.16236937590748243,0.18368740887383347,-0.34790694052355015,-1.4469748198348986,3.0191326220527315,1.0734643408947377,1,1,2,0
-0.8823008997932725,0.18438811694151172,-0.018788367032527828,0.34910518515327404,0.779163781957156,-0.8029657959562656,-0.537841622774766,0.5605185322695806,0.5064726198390601,-0.9620019481406736,0.8275506717650541,1,1,0,3
0.10192659986456559,-0.38017224000529415,-0.3272911460096869,-0.4138393768087414,2.302579894767049,0.16236937590748243,0.8065770286008522,-0.3999418792480351,0.3907827054191256,-0.07758537033606704,-1.1464591053868671,1,1,0,0
0.6924630996592684,-0.03315445430991065,0.11616657864430162,-0.05738000092860437,-0.7038969371359187,3.0583748914987265,0.23300711483462366,-0.07331335602792817,-0.2283317734237914,0.6473616474445064,-0.19638442956648555,0,2,1,1
-1.07914639972484,-0.38347328460351265,-0.334013094018835,-0.41717106600112863,-1.4706494177554676,0.16236937590748243,1.4148534021172663,-0.3954371899913879,0.8651978214188444,-1.1421828862365984,1.5852116278385553,2,2,3,3
-1.2759918996564077,-0.07502197806391155,-0.025881400499594205,0.07725599904617635,-1.8136702643484237,-0.8029657959562656,0.36635298650639003,0.31113542627861607,1.0872088100345987,-0.5543622719242873,1.3658800918910954,2,1,3,2
2.464072599043377,-0.3795844397646402,-0.3282877755252388,-0.40970735933302205,0.8901411146784065,1.1277045477712306,-1.0036388457377858,-0.3852381032786932,1.2991167256560152,-0.6914671456361571,1.3749821225650165,2,0,0,1
-0.2917643999985696,-0.3529276575728759,-0.31287182535914837,-0.3767604256123802,0.042677846625220936,-0.8029657959562656,-1.675848171425595,-0.3736983042453376,0.4986195351971208,-0.8013053612815342,-0.8692453096296794,0,1,2,0
1.2829995994539714,0.26936941929027275,0.13488342231225553,0.2758613351112411,2.1916025620457984,-0.8029657959562656,-1.3945431818714575,0.3828673906452903,-0.15570515518407568,-0.44861923947691107,0.4602305756396651,2,1,0,1
-0.09491890006700203,-0.33489696774702904,-0.3123841130430272,-0.3891395678774226,2.3429352884838672,0.16236937590748243,1.0696154603917338,-0.36741260749483173,-1.0954482223239173,-0.43425144521327963,0.3836139198452301,0,1,0,0
-0.48860989993013726,-0.025877812051721256,-0.1442576615755226,0.0003533578972459145,-1.1074508743041023,-0.8029657959562656,0.7298574859951783,0.1668332644556977,0.09262116500816676,-0.880451751869174,1.1244608002909375,2,0,3,0
0.6924630996592684,0.01851648221243167,-0.049415286826049114,-0.16459610849039316,-0.017855243950006608,2.093039719634979,-0.12136410577253648,-0.013944603751058436,-1.1428502874092314,0.39604762368391355,1.605115234198581,0,2,1,1
0.8893085995908361,-0.38214825737563396,-0.3321329276987158,-0.4177870606088803,-1.309227842888194,-0.8029657959562656,0.905216440522433,-0.39613403195415425,-0.13897098156608045,-0.5129026121218542,1.6913365032802452,2,1,3,1
0.4956175997277008,-0.21773115993447836,-0.13018822149959275,-0.20300889713057213,0.42605408693499536,0.16236937590748243,0.5618051545732258,-0.19168797004091964,0.3845157140174842,0.05708505133473002,-0.01123174698081053,2,1,2,1
-0.09491890006700203,-0.3228860706245369,-0.2711512174474799,-0.34418306283934796,-0.17927681881728005,-0.8029657959562656,-0.5268816881168126,-0.3050036455856083,0.21848417312228702,-0.17407100832218814,0.8649049970180128,2,1,1,0
-1.07914639972484,-0.3112708585540252,-0.2704974002121001,-0.2856540227976172,0.3655209963597678,-0.8029657959562656,1.4641731080780565,-0.23532035052720207,1.5520523710894738,-0.8367501513666202,0.7743353951171643,0,0,2,3
-1.2759918996564077,0.009134966093880795,0.06743775679880525,-0.16743985560036181,0.0830332403420393,-0.8029657959562656,0.9344429329436421,-0.2845634153094699,-1.12451514876673,1.310084895687992,-1.4922220591882533,0,1,2,2
-0.09491890006700203,-0.2778502457840616,-0.2744450426549068,-0.26663447931464435,-1.6118932957643317,0.16236937590748243,-0.18529705794393142,-0.26253613972971257,0.6869972386893639,-0.9977696260490446,-0.18544275030371393,1,1,3,0
1.2829995994539714,-0.3561353792513324,-0.3154305479451753,-0.3974753742039472,1.223073112842158,2.093039719634979,0.3152066247692741,-0.37483173637302153,-0.6864111450249066,-0.24244243524281578,0.580056010297264,0,0,0,1
-0.48860989993013726,-0.33616052499421667,-0.27506351841810395,-0.37652897583624884,-0.5828307559854636,0.16236937590748243,0.032074979438811387,-0.36835948744883645,-0.496897777414588,0.7441051576250646,-0.544934979829698,0,1,1,0
1.2829995994539714,-0.37064091875752697,-0.32528375038970997,-0.3921772009682888,-0.4214091811181902,1.1277045477712306,0.044861569873090174,-0.3606733977037498,1.614715183211125,-1.0951461617926483,1.32291313871283,0,1,1,1
-0.8823008997932725,-0.36989932317066726,-0.32595170421396286,-0.39320381561947265,0.31507675421374487,0.16236937590748243,-1.1296780943042501,-0.3793687693506018,1.31265165406072,-1.1150861180587153,-0.3361970254679798,0,0,2,3
-0.6854553998617049,-0.3435880387327144,-0.3154835601534493,-0.36631291438472185,-0.6938080887067142,-0.8029657959562656,-0.7022406426440673,-0.32963133630131614,0.3876842636040193,-1.0633104125214379,1.0354870125244142,1,0,1,3
2.0703815991802417,-0.11408035465891161,-0.17962740693596121,-0.2603264725047107,-0.4113203326889856,0.16236937590748243,-1.0401719612642972,-0.23731114159801084,-1.2364182741299878,0.10424347718532471,0.16949615868207027,2,0,1,1
-0.09491890006700203,-0.02337487964823901,-0.06057258959412513,0.21428072077628932,-0.20954336410489383,-0.8029657959562656,-1.803714075768385,0.3136322013180782,1.431981520368289,-0.9204474253655465,0.46097464119681714,1,1,1,0
0.6924630996592684,-0.37894548906999204,-0.3246334673015484,-0.40909678630396384,-2.590511593397177,-0.8029657959562656,-0.8246265796578802,-0.3964627763375085,1.180829871742366,-0.26274271842193714,-1.0111540272811401,0,0,3,1
0.29877209979613323,-0.25080417664686894,-0.2683380362617376,-0.3305569574747914,1.1928065675545443,-0.8029657959562656,-1.6575816136623394,-0.2783373992328839,-1.0419610967262356,-0.3467331149052793,1.1666389495684901,2,1,0,0
0.10192659986456559,-0.25429723323849396,-0.2511656149281673,-0.35191255594864496,-1.3495832366050124,-0.8029657959562656,-1.5753821037276887,-0.3513726252959807,-1.370153474394319,0.5364616743641764,-0.6468481176799851,0,1,3,0
2.0703815991802417,-0.32459058124748197,-0.29160332739960404,-0.39141417830977654,-0.6534526949898958,1.1277045477712306,0.1709008184395543,-0.37437521927167766,-1.4256361441439203,0.8962658744267032,-0.02194794099023335,2,0,1,1
-0.6854553998617049,-0.11949549189467415,-0.05496036381151356,-0.21624929589664546,0.3655209963597678,0.16236937590748243,1.487919633170289,-0.10449170165386021,-0.828611211429736,0.8805859990526901,1.4250647992517056,1,1,2,3
-0.8823008997932725,1.8397700187660182,0.6548872415667376,1.5442616149500845,-1.188161661737739,-0.8029657959562656,-0.3716159471291393,1.5394237767660155,-0.5752549048058136,-0.7801145451557164,0.04636469069340794,2,0,3,3
-0.48860989993013726,-0.2855605833508983,-0.21612101111180948,-0.36578508497334367,-0.08847718295443874,-0.8029657959562656,-1.7069013196231297,-0.31755601336842404,-1.3020316695889276,2.255348931002569,1.6168443488382624,0,1,1,0
-1.07914639972484,0.06928122669709913,0.1110314627361564,0.1652660350008931,0.29489905735533567,-0.8029657959562656,-0.7899201199076944,0.07780922536216113,0.36288276035772216,-0.28079738401687226,-0.4538721474364807,0,0,2,3
-0.6854553998617049,-0.2118247100326776,-0.2200827901434893,-0.2476892889108972,0.10321093720044848,-0.8029657959562656,0.30607334588764645,-0.2160976660802455,-0.30287873264585563,-0.47778739550841726,0.3082599237035298,2,1,2,3
-0.09491890006700203,-0.19188232788623474,-0.10453384684217629,-0.3286705062598535,-1.0570066321580793,0.16236937590748243,-1.425596330068992,-0.3245302408469054,-1.4937855496669548,2.9780038208876647,-0.3572633828389531,1,1,3,0
-0.8823008997932725,-0.3694019563823002,-0.3269271288462052,-0.4088786323041524,-1.1982505101669436,0.16236937590748243,1.4404265829858243,-0.384485485921005,-0.7256920212990183,-0.5761284596959503,1.2903981992681302,2,1,3,3
-0.48860989993013726,-0.3087650022846455,-0.26646847238327315,-0.3146438494980099,-0.5323865138394407,-0.8029657959562656,-1.2264908504495051,-0.310153406824457,0.5749205136527019,-0.5192967921937579,-0.2915949379576346,1,0,1,0
-1.2759918996564077,-0.29173878078905,-0.28700893601585403,-0.36753134965349143,1.495472020430682,-0.8029657959562656,0.2896334439007161,-0.3398534541465638,-1.2594441528715816,-0.06603837789695759,0.5818161769498721,1,1,0,2
1.0861540995224037,-0.19373058951606728,-0.14654425482574282,-0.21017557873739692,1.858670563882047,-0.8029657959562656,0.4047127578092272,-0.15908389717459856,-0.07185504812596893,-0.031373984336409436,0.5405423434325917,1,1,0,1
0.8893085995908361,0.2318252956443497,0.15521890540617678,-0.1125357863412974,0.14356633091726684,-0.8029657959562656,-1.5991286288199211,0.06042422502221538,-1.457054836562667,1.31930857957278,1.5643551496320864,2,1,2,1
0.4956175997277008,-0.3847294117914785,-0.3323697155623398,-0.4177870606088803,-1.4302940240386492,-0.8029657959562656,-1.3013837372788535,-0.40145182032528093,1.7236694283178362,-0.5846675241321293,-0.7693715324368833,0,1,3,1
-1.669682899519543,-0.3767182944198503,-0.32710383620711864,-0.41623029301259246,0.19401057306328978,-0.8029657959562656,-0.8775995971713217,-0.4026517423312918,-1.0012415131782635,0.47177800820285326,-1.6317873665178426,1,1,2,2
2.0703815991802417,0.14909953224572456,0.15503512975082678,-0.023709028281960958,-0.2398099093925076,0.16236937590748243,-1.6831547945308973,0.1038359071774248,-0.8949465777378184,0.6343896602389975,0.8968105229381123,0,0,1,1
0.6924630996592684,4.498975933993429,5.830345440208496,4.1796286697248455,1.05156268954568,0.16236937590748243,-0.2291367965757451,3.545840469658383,-0.43982692254882383,0.8550889795594497,-0.34165862507580796,2,0,0,1
-1.07914639972484,-0.1962114037339959,-0.10039182630236472,-0.3269263069430175,-0.13892142510046168,-0.8029657959562656,-1.062091830580204,-0.31034306319426297,-1.4473173733751326,2.976252242466469,0.03247061448333218,2,1,1,3
-0.2917643999985696,-0.3412325035688858,-0.29751948984298676,-0.37069626075844886,-0.8653185120031922,-0.8029657959562656,1.1426816914447566,-0.34980961247850395,0.020423094150299633,-0.34959192735511113,0.2326055157035396,1,0,1,0
0.29877209979613323,0.7901650418982796,0.5216145499658044,1.3121390467199003,-0.10865487981284791,1.1277045477712306,-0.4337222435242087,2.142229224777083,0.7910692640309928,-0.7985876023914144,1.4777809805912945,0,1,1,0
0.6924630996592684,0.04007245995162016,-0.05041191634160104,-0.06259697956906661,1.6568935952979553,0.16236937590748243,1.7162516052109846,-0.04750757281445537,-0.6657203293135348,-0.21886193927424377,0.05580725562849109,0,1,0,1
0.10192659986456559,-0.1806592578302043,-0.215484864612521,-0.13466602514229226,0.32516560264294947,-0.8029657959562656,-0.7351204466179275,-0.018653969681350455,0.6101868627444701,-0.9491510901617431,1.0903530646271322,0,0,2,0
-0.2917643999985696,2.297105711951596,1.2716277384796855,1.4394986426619154,0.385698693218177,-0.8029657959562656,-1.2575439986470398,0.4934086158002149,-1.0140591765552573,-0.07743476271226582,-1.463927196259771,1,0,2,0
-0.8823008997932725,0.6079102297805087,0.2420034244979964,0.42980435132495926,-1.0973620258748977,0.16236937590748243,1.3326538921826159,0.35639951243859846,-0.6358004227280877,-0.4405545235340817,-0.23897145764622124,1,1,3,3
-0.09491890006700203,-0.3562205497450039,-0.3165862140855493,-0.38244366002048685,1.0112072958288616,-0.8029657959562656,-1.4219430185163409,-0.37256557306516613,0.4082556458917848,-0.844100199094251,-0.5114633843123666,2,0,0,0
0.4956175997277008,0.09349565210709176,0.1010227578140179,-0.16154285608948127,0.31507675421374487,0.16236937590748243,-1.476742691806108,-0.19214568876657062,-1.3583115880828172,1.4911397964300594,-0.47325603594674714,2,1,2,1
0.4956175997277008,-0.3424213818412104,-0.3016650445300166,-0.36171528656739305,-1.1982505101669436,0.16236937590748243,0.3444331171904832,-0.3126852292395432,0.543672843412649,-0.6825951530215104,1.555154320810034,2,1,3,1
-0.8823008997932725,0.8840977768912881,0.663687268140228,1.524492860925747,0.28481020892613107,-0.8029657959562656,1.2614143169059184,2.175974840735161,0.9256400078616379,-0.761289608723376,1.0518725949736574,0,1,2,3
-0.09491890006700203,-0.2970633813772587,-0.258039531267701,-0.27478246666499984,-0.5626530591270544,0.16236937590748243,0.40836606936187836,-0.20576710164128087,1.1775707794895363,-0.7412232385626233,1.097233129624554,1,1,1,0
-0.09491890006700203,0.2773593472337501,0.02319730192051082,-0.006583810211552342,-1.753137173773196,-0.8029657959562656,-1.0566118632512274,0.06424819410888329,-1.1680547279099023,-0.08146855813080082,0.457827821731848,1,0,3,0
0.6924630996592684,-0.22703355968168654,-0.14032415572158893,-0.30072381711713925,-0.38105378740137186,-0.8029657959562656,-1.456649478266527,-0.3322358569869826,-0.8462102886895359,1.3380492273298414,-1.1200948285712784,1,1,1,1
-0.2917643999985696,-0.03313429683442942,-0.09951889193945222,-0.07268059959822284,-1.1982505101669436,0.16236937590748243,1.352747105722197,-0.232931921946098,-0.32826355137281604,-0.44775237792285005,-1.4344832092449895,1,1,3,0
-0.48860989993013726,0.015208110750258371,-0.14755148678294955,-0.2009448246708173,-1.732959476914787,-0.8029657959562656,0.00467514279392764,-0.20978883806182771,-1.3393914259518895,-0.11186483463970019,-0.2800825923996737,0,1,3,0
0.4956175997277008,0.032338834652870845,-0.047390220469980836,-0.07685960408928617,-1.2083393585961482,1.1277045477712306,-0.5999479191698354,-0.12605935593614698,-0.7082973352626353,-0.1383643165193989,-0.4979599095631661,0,2,3,1
-0.48860989993013726,-0.36746611636923354,-0.3135998596861118,-0.3946766778312177,-1.2285170554545575,-0.8029657959562656,0.5727650892311792,-0.38376821634501773,0.685563574977227,-0.2654500144659716,-0.6526354545527153,1,1,3,0
-0.6854553998617049,-0.313528633401612,-0.2697022170879895,-0.35291348264363803,-1.2083393585961482,0.16236937590748243,0.9545361464832232,-0.2968480211425174,-0.4083796898317985,0.0603993943631574,1.667860484274194,1,0,3,3
0.29877209979613323,-0.352964842267407,-0.30805831684786567,-0.3970930238208456,0.12338863405885765,0.16236937590748243,-0.3168162738393722,-0.3705801893037394,-0.8355156664454426,0.26731056994260644,0.9986823967761594,1,1,2,0
1.2829995994539714,-0.35707435298548096,-0.30063660768950023,-0.3694783418305072,-0.5929196044146683,0.16236937590748243,0.5928583027707607,-0.3682243047142863,1.456978431262008,-0.49241485759954984,-0.8414568260593018,2,1,1,1
1.0861540995224037,1.0197210901538685,0.3066111697951765,0.7157244704198977,-1.1074508743041023,1.1277045477712306,0.8394568325747125,0.2981981381760886,-0.7462791019378906,-0.6618904346726201,-1.0602101648632196,1,0,3,1
2.464072599043377,3.988097961314298,2.807621131747774,3.9950710313103635,1.6972489890147737,2.093039719634979,-1.084011699896111,6.416346103013631,-0.2828263981740495,-0.37344992311000946,1.7053031558740415,2,1,0,1
-0.2917643999985696,-0.3837893717062379,-0.33227075944022827,-0.4177870606088803,-0.7644300277111462,-0.8029657959562656,1.6029989470787998,-0.4016271573387605,0.7911296824191603,-0.5546762176203724,-0.850505486614202,1,1,1,0
0.6924630996592684,-0.3401691795380399,-0.2789581486526367,-0.3398065579815914,-1.016651238441261,0.16236937590748243,-1.3214769508184347,-0.2926953076724953,1.4521122682554632,-0.4374021974506974,1.1048485621725563,1,1,3,1
-1.2759918996564077,-0.31049080553100844,-0.24395595460289804,-0.3311411971216238,-2.197046504658198,0.16236937590748243,1.3710136634854526,-0.26593483394702155,0.15413048884621713,0.17446184434830653,1.5900579896855214,1,1,3,2
-0.09491890006700203,-0.2953040396691309,-0.21709643574405177,-0.3338833541736921,-0.04812178923762037,0.16236937590748243,-1.4822226591350849,-0.29408068036323715,-0.36812344968998484,0.8147961713050852,0.7961813897231579,0,2,1,0
1.479845099385539,-0.3542837809745345,-0.2968409335770791,-0.3979781610851695,1.05156268954568,2.093039719634979,-1.502315872674666,-0.37818166467053355,-0.8264965702331569,1.1713009479902132,0.26583399782887734,0,2,0,1
-1.2759918996564077,-0.20655645406023393,-0.12316940512411002,-0.29415389642222484,0.6480087523774963,0.16236937590748243,0.12523442403141524,-0.2597422630803169,-0.9625803698749397,1.4392887520732647,0.4540762577810656,1,2,2,2
-0.2917643999985696,-0.047239610696896896,-0.1733790346540612,-0.2923341822593003,0.44623178379340456,0.16236937590748243,-0.6711874944465326,-0.34849133047824254,-1.7253267780531747,0.6504924748564036,-1.601689274782835,1,1,2,0
-0.09491890006700203,-0.36999209571567215,-0.31613737738882913,-0.41665201438382565,0.8598745693907928,3.0583748914987265,-1.3653166894502484,-0.3992168992494105,-1.6544336935350574,3.422667653850045,-0.20932032417907429,0,2,0,0
1.8735360992486743,-0.23349396177657547,-0.2557211306925164,-0.18979909155855523,1.0212961442580661,0.16236937590748243,0.4869122677438777,-0.21472190638396052,0.8885976563001782,-1.0930040021980554,-0.4677329007431924,1,0,0,1
1.479845099385539,-0.22455628850125717,-0.17223750510256022,-0.26170845873073545,-0.10865487981284791,0.16236937590748243,-0.6090811980514632,-0.2025787918130755,-0.32089038360283667,0.2090775481023823,0.8338578659934873,1,2,1,1
-0.48860989993013726,2.335613266609939,1.8108643868959888,1.0455538262686088,0.9708519021120432,-0.8029657959562656,0.6312180740735974,1.187229995464576,-1.3716990739480766,1.092553989062757,0.33223172680010826,0,0,0,0
-0.2917643999985696,-0.3250839578188595,-0.2614853248055135,-0.375230507739146,-0.5222976654102361,-0.8029657959562656,-1.1899577349229937,-0.3850868988867148,-0.8222335303130551,1.219566725906972,-1.6267938661833603,0,1,1,0
-1.07914639972484,-0.3005593274363588,-0.22932811926648164,-0.3869168496982782,-0.6433638465606912,0.16236937590748243,1.6943317358950778,-0.3486320206575337,-1.634724400739378,3.839376649436425,1.6905191236515318,1,0,1,3
-0.2917643999985696,-0.05386780829587703,-0.15640452556471401,-0.17955979476977021,0.1738328762048806,0.16236937590748243,0.8906031943118284,-0.03607932457094341,-0.9263891342843232,-0.32712811089027105,1.6107768669399631,1,0,2,0
-1.669682899519543,-0.33440114888766653,-0.31212612029609355,-0.33511521430398855,-2.197046504658198,-0.8029657959562656,0.8632033576669447,-0.3172659212336153,1.2171811252042488,-1.2352547269230254,0.0704111916731238,0,1,3,2
0.8893085995908361,-0.13821370298748914,-0.14243404161089568,-0.19740737365848954,-1.1377174195917161,2.093039719634979,-0.8501997605264382,-0.14726251751194291,-0.5198088632793174,-0.09351485961733398,0.5022245831081222,2,0,3,1
-1.2759918996564077,-0.35691756497653315,-0.3058671455725387,-0.3883251693065287,0.506764874368632,-0.8029657959562656,0.5453652525862959,-0.38305945827453913,0.04002039921749347,-0.10948705444374038,-0.9920684074508288,1,1,2,2
0.10192659986456559,0.9007778814614704,0.8820728271987396,0.1876587040276967,0.022500149766811754,1.1277045477712306,1.5573325526706607,-0.15468715383487364,-1.5219552822333395,2.1297698503501508,-1.678362212305528,0,1,1,0
-0.8823008997932725,-0.32552986456743144,-0.26149946139438657,-0.3452575681023248,-1.8540256580652419,-0.8029657959562656,-0.022724693850955706,-0.31876775134678814,0.29861784157344007,0.08661118912309758,0.3957374435507703,1,1,3,3
-0.48860989993013726,-0.2014325338678572,-0.21722719919112773,-0.15103945096719668,1.0919180832624984,0.16236937590748243,0.11792780092611296,-0.1961499014993054,0.7666238819442266,-0.9127287685264267,-0.6105311178512154,2,2,0,0
-0.8823008997932725,-0.21628150722252376,-0.11883654063451192,-0.18523889845125324,-0.35078724211375806,-0.8029657959562656,-1.1241981269752734,-0.056600864758529754,0.5985623714862536,0.014517640352133149,1.4616483501080164,0,1,1,3
1.6766905993171066,0.6495289841442703,0.6249353438919057,0.6297391359368042,1.2836062034173854,1.1277045477712306,0.6421780087315508,0.471877711194654,-0.2692689584077101,0.01890041330429853,-0.4175404933265929,1,1,0,1
0.29877209979613323,-0.1829055780031576,-0.18684060140844877,-0.2784043394026985,-0.9964735415828518,-0.8029657959562656,1.2376677918136862,-0.27745710929256506,-0.9760202283252405,0.23920689464531988,-0.27149998909031825,2,1,3,0
-0.09491890006700203,-0.1150736435019081,-0.004270090259877763,0.048516726732549385,-0.36087609054296266,-0.8029657959562656,-0.8392398258684848,0.09187974532165472,1.387397243768627,-0.3913430188204216,0.24040853733909992,0,1,1,0
